from_stop_id,to_stop_id,timespan,at,dt,mon,tue,wed,thu,fri,sat,sun,trip_id
2508181,2508171,240,62100,61860,0,0,0,0,0,1,1,1926.TA.2-SCO-sj2-1.94.R
2508171,2508161,480,62580,62100,0,0,0,0,0,1,1,1926.TA.2-SCO-sj2-1.94.R
2508161,2233291,540,63120,62580,0,0,0,0,0,1,1,1926.TA.2-SCO-sj2-1.94.R
2233291,2232291,660,63780,63120,0,0,0,0,0,1,1,1926.TA.2-SCO-sj2-1.94.R
2232291,2220363,600,64440,63840,0,0,0,0,0,1,1,1926.TA.2-SCO-sj2-1.94.R
2220363,2205113,480,64980,64500,0,0,0,0,0,1,1,1926.TA.2-SCO-sj2-1.94.R
2205113,2015135,780,65820,65040,0,0,0,0,0,1,1,1926.TA.2-SCO-sj2-1.94.R
2015135,2000325,180,66060,65880,0,0,0,0,0,1,1,1926.TA.2-SCO-sj2-1.94.R
2230211,2230221,120,32640,32520,0,0,0,0,0,1,1,1926.TA.2-T4-sj2-1.31.R
2230221,2229221,180,32820,32640,0,0,0,0,0,1,1,1926.TA.2-T4-sj2-1.31.R
2229221,2228131,180,33000,32820,0,0,0,0,0,1,1,1926.TA.2-T4-sj2-1.31.R
2228131,2227101,120,33120,33000,0,0,0,0,0,1,1,1926.TA.2-T4-sj2-1.31.R
2227101,2232271,120,33240,33120,0,0,0,0,0,1,1,1926.TA.2-T4-sj2-1.31.R
2232271,2232291,240,33480,33240,0,0,0,0,0,1,1,1926.TA.2-T4-sj2-1.31.R
2232291,2223291,420,33960,33540,0,0,0,0,0,1,1,1926.TA.2-T4-sj2-1.31.R
2223291,2220363,180,34140,33960,0,0,0,0,0,1,1,1926.TA.2-T4-sj2-1.31.R
2220363,2217193,240,34440,34200,0,0,0,0,0,1,1,1926.TA.2-T4-sj2-1.31.R
2217193,2216174,120,34560,34440,0,0,0,0,0,1,1,1926.TA.2-T4-sj2-1.31.R
2216174,2205113,240,34800,34560,0,0,0,0,0,1,1,1926.TA.2-T4-sj2-1.31.R
2205113,204475,240,35040,34800,0,0,0,0,0,1,1,1926.TA.2-T4-sj2-1.31.R
204475,2015141,360,35400,35040,0,0,0,0,0,1,1,1926.TA.2-T4-sj2-1.31.R
2015141,2000344,120,35520,35400,0,0,0,0,0,1,1,1926.TA.2-T4-sj2-1.31.R
2000344,2000395,60,35640,35580,0,0,0,0,0,1,1,1926.TA.2-T4-sj2-1.31.R
2000395,2000362,120,35820,35700,0,0,0,0,0,1,1,1926.TA.2-T4-sj2-1.31.R
2000362,201172,120,36000,35880,0,0,0,0,0,1,1,1926.TA.2-T4-sj2-1.31.R
201172,202762,120,36180,36060,0,0,0,0,0,1,1,1926.TA.2-T4-sj2-1.31.R
202762,202291,180,36360,36180,0,0,0,0,0,1,1,1926.TA.2-T4-sj2-1.31.R
2220362,2220351,180,68040,67860,1,1,1,1,1,0,0,193.TA.2-T4-sj2-1.6.R
2220351,221891,120,68160,68040,1,1,1,1,1,0,0,193.TA.2-T4-sj2-1.6.R
221891,2217191,120,68280,68160,1,1,1,1,1,0,0,193.TA.2-T4-sj2-1.6.R
2217191,2216172,120,68400,68280,1,1,1,1,1,0,0,193.TA.2-T4-sj2-1.6.R
2216172,2216161,120,68520,68400,1,1,1,1,1,0,0,193.TA.2-T4-sj2-1.6.R
2216161,220591,120,68640,68520,1,1,1,1,1,0,0,193.TA.2-T4-sj2-1.6.R
220591,2205113,180,68820,68640,1,1,1,1,1,0,0,193.TA.2-T4-sj2-1.6.R
2205113,204483,60,68880,68820,1,1,1,1,1,0,0,193.TA.2-T4-sj2-1.6.R
204483,204475,180,69060,68880,1,1,1,1,1,0,0,193.TA.2-T4-sj2-1.6.R
204475,2015141,360,69420,69060,1,1,1,1,1,0,0,193.TA.2-T4-sj2-1.6.R
2015141,2000344,120,69540,69420,1,1,1,1,1,0,0,193.TA.2-T4-sj2-1.6.R
2000344,2000395,120,69720,69600,1,1,1,1,1,0,0,193.TA.2-T4-sj2-1.6.R
2000395,2000362,120,69900,69780,1,1,1,1,1,0,0,193.TA.2-T4-sj2-1.6.R
2000362,201172,120,70020,69900,1,1,1,1,1,0,0,193.TA.2-T4-sj2-1.6.R
201172,202762,180,70200,70020,1,1,1,1,1,0,0,193.TA.2-T4-sj2-1.6.R
202762,202292,180,70380,70200,1,1,1,1,1,0,0,193.TA.2-T4-sj2-1.6.R
2230211,2230221,120,29040,28920,0,0,0,0,0,1,1,1932.TA.2-T4-sj2-1.31.R
2230221,2229221,180,29220,29040,0,0,0,0,0,1,1,1932.TA.2-T4-sj2-1.31.R
2229221,2228131,180,29400,29220,0,0,0,0,0,1,1,1932.TA.2-T4-sj2-1.31.R
2228131,2227101,120,29520,29400,0,0,0,0,0,1,1,1932.TA.2-T4-sj2-1.31.R
2227101,2232271,120,29640,29520,0,0,0,0,0,1,1,1932.TA.2-T4-sj2-1.31.R
2232271,2232291,240,29880,29640,0,0,0,0,0,1,1,1932.TA.2-T4-sj2-1.31.R
2232291,2223291,420,30360,29940,0,0,0,0,0,1,1,1932.TA.2-T4-sj2-1.31.R
2223291,2220363,180,30540,30360,0,0,0,0,0,1,1,1932.TA.2-T4-sj2-1.31.R
2220363,2217193,240,30840,30600,0,0,0,0,0,1,1,1932.TA.2-T4-sj2-1.31.R
2217193,2216174,120,30960,30840,0,0,0,0,0,1,1,1932.TA.2-T4-sj2-1.31.R
2216174,2205113,240,31200,30960,0,0,0,0,0,1,1,1932.TA.2-T4-sj2-1.31.R
2205113,204475,240,31440,31200,0,0,0,0,0,1,1,1932.TA.2-T4-sj2-1.31.R
204475,2015141,360,31800,31440,0,0,0,0,0,1,1,1932.TA.2-T4-sj2-1.31.R
2015141,2000344,120,31920,31800,0,0,0,0,0,1,1,1932.TA.2-T4-sj2-1.31.R
2000344,2000395,60,32040,31980,0,0,0,0,0,1,1,1932.TA.2-T4-sj2-1.31.R
2000395,2000362,120,32220,32100,0,0,0,0,0,1,1,1932.TA.2-T4-sj2-1.31.R
2000362,201172,120,32400,32280,0,0,0,0,0,1,1,1932.TA.2-T4-sj2-1.31.R
201172,202762,120,32580,32460,0,0,0,0,0,1,1,1932.TA.2-T4-sj2-1.31.R
202762,202291,180,32760,32580,0,0,0,0,0,1,1,1932.TA.2-T4-sj2-1.31.R
2533211,2533201,180,53880,53700,0,1,0,0,0,0,0,1938.TA.2-SCO-sj2-1.95.R
2533201,2533221,240,54120,53880,0,1,0,0,0,0,0,1938.TA.2-SCO-sj2-1.95.R
2533221,2529220,360,54480,54120,0,1,0,0,0,0,0,1938.TA.2-SCO-sj2-1.95.R
2529220,2529201,240,54720,54480,0,1,0,0,0,0,0,1938.TA.2-SCO-sj2-1.95.R
2529201,2527161,180,54900,54720,0,1,0,0,0,0,0,1938.TA.2-SCO-sj2-1.95.R
2527161,2530232,420,55320,54900,0,1,0,0,0,0,0,1938.TA.2-SCO-sj2-1.95.R
2530232,2526161,180,55500,55320,0,1,0,0,0,0,0,1938.TA.2-SCO-sj2-1.95.R
2526161,2526172,240,55740,55500,0,1,0,0,0,0,0,1938.TA.2-SCO-sj2-1.95.R
2526172,2500371,300,56040,55740,0,1,0,0,0,0,0,1938.TA.2-SCO-sj2-1.95.R
2500371,2500401,120,56160,56040,0,1,0,0,0,0,0,1938.TA.2-SCO-sj2-1.95.R
2500401,2500391,120,56340,56220,0,1,0,0,0,0,0,1938.TA.2-SCO-sj2-1.95.R
2500391,2515141,540,56880,56340,0,1,0,0,0,0,0,1938.TA.2-SCO-sj2-1.95.R
2515141,2508161,1440,58320,56880,0,1,0,0,0,0,0,1938.TA.2-SCO-sj2-1.95.R
2508161,2232291,1080,59400,58320,0,1,0,0,0,0,0,1938.TA.2-SCO-sj2-1.95.R
2232291,2220363,600,60060,59460,0,1,0,0,0,0,0,1938.TA.2-SCO-sj2-1.95.R
2220363,2205113,540,60660,60120,0,1,0,0,0,0,0,1938.TA.2-SCO-sj2-1.95.R
2205113,2015131,600,61260,60660,0,1,0,0,0,0,0,1938.TA.2-SCO-sj2-1.95.R
2015131,2000334,180,61440,61260,0,1,0,0,0,0,0,1938.TA.2-SCO-sj2-1.95.R
2230211,2230221,120,28920,28800,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
2230221,2229221,180,29100,28920,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
2229221,2228131,120,29220,29100,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
2228131,2227101,180,29400,29220,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
2227101,2232271,120,29520,29400,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
2232271,2232291,180,29700,29520,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
2232291,2226111,120,29880,29760,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
2226111,2226101,180,30060,29880,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
2226101,2223301,240,30300,30060,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
2223301,2223291,120,30420,30300,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
2223291,2222131,120,30540,30420,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
2222131,2220363,120,30660,30540,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
2220363,2205113,420,31140,30720,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
2205113,204475,240,31380,31140,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
204475,2015141,360,31740,31380,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
2015141,2000344,120,31860,31740,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
2000344,2000395,120,32040,31920,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
2000395,2000362,120,32220,32100,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
2000362,201172,120,32340,32220,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
201172,202762,180,32520,32340,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
202762,202291,180,32700,32520,1,1,1,1,1,0,0,1940.TA.2-T4-sj2-1.31.R
2533211,2533201,180,39480,39300,0,0,0,0,1,0,0,1943.TA.2-SCO-sj2-1.95.R
2533201,2533221,240,39720,39480,0,0,0,0,1,0,0,1943.TA.2-SCO-sj2-1.95.R
2533221,2529220,360,40080,39720,0,0,0,0,1,0,0,1943.TA.2-SCO-sj2-1.95.R
2529220,2529201,240,40320,40080,0,0,0,0,1,0,0,1943.TA.2-SCO-sj2-1.95.R
2529201,2527161,180,40500,40320,0,0,0,0,1,0,0,1943.TA.2-SCO-sj2-1.95.R
2527161,2530232,420,41040,40620,0,0,0,0,1,0,0,1943.TA.2-SCO-sj2-1.95.R
2530232,2526172,300,41340,41040,0,0,0,0,1,0,0,1943.TA.2-SCO-sj2-1.95.R
2526172,2500371,300,41640,41340,0,0,0,0,1,0,0,1943.TA.2-SCO-sj2-1.95.R
2500371,2500401,120,41760,41640,0,0,0,0,1,0,0,1943.TA.2-SCO-sj2-1.95.R
2500401,2500391,120,41940,41820,0,0,0,0,1,0,0,1943.TA.2-SCO-sj2-1.95.R
2500391,2515141,540,42480,41940,0,0,0,0,1,0,0,1943.TA.2-SCO-sj2-1.95.R
2515141,2508161,1440,43920,42480,0,0,0,0,1,0,0,1943.TA.2-SCO-sj2-1.95.R
2508161,2232291,1080,45000,43920,0,0,0,0,1,0,0,1943.TA.2-SCO-sj2-1.95.R
2232291,2220363,600,45660,45060,0,0,0,0,1,0,0,1943.TA.2-SCO-sj2-1.95.R
2220363,2205113,480,46200,45720,0,0,0,0,1,0,0,1943.TA.2-SCO-sj2-1.95.R
2205113,2015131,540,46740,46200,0,0,0,0,1,0,0,1943.TA.2-SCO-sj2-1.95.R
2015131,2000334,180,46920,46740,0,0,0,0,1,0,0,1943.TA.2-SCO-sj2-1.95.R
2533211,2533201,180,53880,53700,1,1,1,1,1,0,0,1944.TA.2-SCO-sj2-1.95.R
2533201,2533221,240,54120,53880,1,1,1,1,1,0,0,1944.TA.2-SCO-sj2-1.95.R
2533221,2529220,360,54480,54120,1,1,1,1,1,0,0,1944.TA.2-SCO-sj2-1.95.R
2529220,2529201,240,54720,54480,1,1,1,1,1,0,0,1944.TA.2-SCO-sj2-1.95.R
2529201,2527161,180,54900,54720,1,1,1,1,1,0,0,1944.TA.2-SCO-sj2-1.95.R
2527161,2530232,420,55320,54900,1,1,1,1,1,0,0,1944.TA.2-SCO-sj2-1.95.R
2530232,2526172,360,55680,55320,1,1,1,1,1,0,0,1944.TA.2-SCO-sj2-1.95.R
2526172,2500371,300,55980,55680,1,1,1,1,1,0,0,1944.TA.2-SCO-sj2-1.95.R
2500371,2500401,120,56100,55980,1,1,1,1,1,0,0,1944.TA.2-SCO-sj2-1.95.R
2500401,2500391,120,56340,56220,1,1,1,1,1,0,0,1944.TA.2-SCO-sj2-1.95.R
2500391,2515141,540,56880,56340,1,1,1,1,1,0,0,1944.TA.2-SCO-sj2-1.95.R
2515141,2508161,1440,58320,56880,1,1,1,1,1,0,0,1944.TA.2-SCO-sj2-1.95.R
2508161,2232291,1080,59400,58320,1,1,1,1,1,0,0,1944.TA.2-SCO-sj2-1.95.R
2232291,2220363,600,60060,59460,1,1,1,1,1,0,0,1944.TA.2-SCO-sj2-1.95.R
2220363,2205113,540,60660,60120,1,1,1,1,1,0,0,1944.TA.2-SCO-sj2-1.95.R
2205113,2015131,600,61260,60660,1,1,1,1,1,0,0,1944.TA.2-SCO-sj2-1.95.R
2015131,2000334,180,61440,61260,1,1,1,1,1,0,0,1944.TA.2-SCO-sj2-1.95.R
2000333,2015132,180,57420,57240,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2015132,2205114,540,57960,57420,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2205114,2220364,480,58440,57960,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2220364,2232292,600,59100,58500,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2232292,2508162,1200,60360,59160,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2508162,2515112,1380,61740,60360,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2515112,2515142,120,61860,61740,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2515142,251672,180,62040,61860,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
251672,251782,120,62160,62040,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
251782,2518132,120,62280,62160,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2518132,2518142,180,62460,62280,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2518142,2518152,60,62520,62460,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2518152,2519132,120,62640,62520,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2519132,2500392,180,62820,62640,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2500392,2500402,180,63000,62820,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2500402,2500372,120,63300,63180,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2500372,2526171,300,63600,63300,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2526171,2530232,360,63960,63600,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2530232,2527162,480,64440,63960,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2527162,2529201,180,64620,64440,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2529201,2529220,240,64860,64620,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2529220,2533221,300,65160,64860,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2533221,2533201,300,65460,65160,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2533201,2533211,180,65640,65460,1,1,1,1,1,0,0,1949.TA.2-SCO-sj2-1.96.H
2230211,2230221,120,66000,65880,1,1,1,1,1,0,0,1949.TA.2-T4-sj2-1.31.R
2230221,2229221,180,66180,66000,1,1,1,1,1,0,0,1949.TA.2-T4-sj2-1.31.R
2229221,2228131,120,66300,66180,1,1,1,1,1,0,0,1949.TA.2-T4-sj2-1.31.R
2228131,2227101,180,66480,66300,1,1,1,1,1,0,0,1949.TA.2-T4-sj2-1.31.R
2227101,2232271,120,66600,66480,1,1,1,1,1,0,0,1949.TA.2-T4-sj2-1.31.R
2232271,2232291,180,66780,66600,1,1,1,1,1,0,0,1949.TA.2-T4-sj2-1.31.R
2232291,2226111,120,66960,66840,1,1,1,1,1,0,0,1949.TA.2-T4-sj2-1.31.R
2226111,2223301,360,67320,66960,1,1,1,1,1,0,0,1949.TA.2-T4-sj2-1.31.R
2223301,2220363,240,67560,67320,1,1,1,1,1,0,0,1949.TA.2-T4-sj2-1.31.R
2220363,2205113,420,68040,67620,1,1,1,1,1,0,0,1949.TA.2-T4-sj2-1.31.R
2205113,2015141,600,68640,68040,1,1,1,1,1,0,0,1949.TA.2-T4-sj2-1.31.R
2015141,2000344,120,68760,68640,1,1,1,1,1,0,0,1949.TA.2-T4-sj2-1.31.R
2000344,2000395,120,68940,68820,1,1,1,1,1,0,0,1949.TA.2-T4-sj2-1.31.R
2000395,2000362,120,69120,69000,1,1,1,1,1,0,0,1949.TA.2-T4-sj2-1.31.R
2000362,201172,120,69240,69120,1,1,1,1,1,0,0,1949.TA.2-T4-sj2-1.31.R
201172,202762,180,69420,69240,1,1,1,1,1,0,0,1949.TA.2-T4-sj2-1.31.R
202762,202291,180,69600,69420,1,1,1,1,1,0,0,1949.TA.2-T4-sj2-1.31.R
202292,202761,180,62100,61920,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
202761,201171,180,62280,62100,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
201171,2000361,120,62400,62280,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2000361,2000394,120,62520,62400,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2000394,2000345,120,62700,62580,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2000345,2015142,120,62880,62760,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2015142,2205114,480,63360,62880,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2205114,2220364,480,63840,63360,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2220364,2232292,600,64500,63900,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2232292,2508162,1200,65760,64560,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2508162,2515112,1380,67140,65760,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2515112,2515142,120,67260,67140,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2515142,2500392,540,67800,67260,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2500392,2500402,180,67980,67800,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2500402,2500372,120,68160,68040,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2500372,2526171,300,68460,68160,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2526171,2530232,360,68820,68460,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2530232,2527162,420,69360,68940,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2527162,2529201,240,69600,69360,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2529201,2529220,240,69840,69600,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2529220,2533221,240,70080,69840,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2533221,2533201,300,70380,70080,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2533201,2533212,180,70560,70380,1,1,1,1,1,0,0,195.TA.2-SCO-sj2-1.16.H
2230211,2230221,120,39000,38880,0,0,0,0,1,0,0,1950.TA.2-T4-sj2-1.31.R
2230221,2229221,180,39180,39000,0,0,0,0,1,0,0,1950.TA.2-T4-sj2-1.31.R
2229221,2228131,120,39300,39180,0,0,0,0,1,0,0,1950.TA.2-T4-sj2-1.31.R
2228131,2227101,180,39480,39300,0,0,0,0,1,0,0,1950.TA.2-T4-sj2-1.31.R
2227101,2232271,120,39600,39480,0,0,0,0,1,0,0,1950.TA.2-T4-sj2-1.31.R
2232271,2232291,180,39780,39600,0,0,0,0,1,0,0,1950.TA.2-T4-sj2-1.31.R
2232291,2226111,120,39960,39840,0,0,0,0,1,0,0,1950.TA.2-T4-sj2-1.31.R
2226111,2223301,360,40320,39960,0,0,0,0,1,0,0,1950.TA.2-T4-sj2-1.31.R
2223301,2220363,240,40560,40320,0,0,0,0,1,0,0,1950.TA.2-T4-sj2-1.31.R
2220363,2217193,240,40860,40620,0,0,0,0,1,0,0,1950.TA.2-T4-sj2-1.31.R
2217193,2216174,120,40980,40860,0,0,0,0,1,0,0,1950.TA.2-T4-sj2-1.31.R
2216174,2205113,240,41220,40980,0,0,0,0,1,0,0,1950.TA.2-T4-sj2-1.31.R
2205113,204475,180,41400,41220,0,0,0,0,1,0,0,1950.TA.2-T4-sj2-1.31.R
204475,2015141,360,41760,41400,0,0,0,0,1,0,0,1950.TA.2-T4-sj2-1.31.R
2015141,2000344,120,41880,41760,0,0,0,0,1,0,0,1950.TA.2-T4-sj2-1.31.R
2000344,2000395,120,42060,41940,0,0,0,0,1,0,0,1950.TA.2-T4-sj2-1.31.R
2000395,2000362,120,42240,42120,0,0,0,0,1,0,0,1950.TA.2-T4-sj2-1.31.R
2000362,201172,120,42360,42240,0,0,0,0,1,0,0,1950.TA.2-T4-sj2-1.31.R
201172,202762,180,42540,42360,0,0,0,0,1,0,0,1950.TA.2-T4-sj2-1.31.R
202762,202291,180,42720,42540,0,0,0,0,1,0,0,1950.TA.2-T4-sj2-1.31.R
2000333,2015132,180,37560,37380,0,1,0,0,0,0,0,1954.TA.2-SCO-sj2-1.96.H
2015132,2205114,540,38100,37560,0,1,0,0,0,0,0,1954.TA.2-SCO-sj2-1.96.H
2205114,2220364,480,38580,38100,0,1,0,0,0,0,0,1954.TA.2-SCO-sj2-1.96.H
2220364,2232292,600,39240,38640,0,1,0,0,0,0,0,1954.TA.2-SCO-sj2-1.96.H
2232292,2508162,1200,40500,39300,0,1,0,0,0,0,0,1954.TA.2-SCO-sj2-1.96.H
2508162,2515142,1440,41940,40500,0,1,0,0,0,0,0,1954.TA.2-SCO-sj2-1.96.H
2515142,2500392,540,42480,41940,0,1,0,0,0,0,0,1954.TA.2-SCO-sj2-1.96.H
2500392,2500402,180,42660,42480,0,1,0,0,0,0,0,1954.TA.2-SCO-sj2-1.96.H
2500402,2500372,120,42900,42780,0,1,0,0,0,0,0,1954.TA.2-SCO-sj2-1.96.H
2500372,2526171,300,43200,42900,0,1,0,0,0,0,0,1954.TA.2-SCO-sj2-1.96.H
2526171,2526161,240,43440,43200,0,1,0,0,0,0,0,1954.TA.2-SCO-sj2-1.96.H
2526161,2530232,180,43620,43440,0,1,0,0,0,0,0,1954.TA.2-SCO-sj2-1.96.H
2530232,2527162,420,44040,43620,0,1,0,0,0,0,0,1954.TA.2-SCO-sj2-1.96.H
2527162,2529201,180,44400,44220,0,1,0,0,0,0,0,1954.TA.2-SCO-sj2-1.96.H
2529201,2529220,240,44640,44400,0,1,0,0,0,0,0,1954.TA.2-SCO-sj2-1.96.H
2529220,2533221,300,44940,44640,0,1,0,0,0,0,0,1954.TA.2-SCO-sj2-1.96.H
2533221,2533201,300,45240,44940,0,1,0,0,0,0,0,1954.TA.2-SCO-sj2-1.96.H
2533201,2533211,180,45420,45240,0,1,0,0,0,0,0,1954.TA.2-SCO-sj2-1.96.H
2230211,2230221,120,50640,50520,0,0,0,0,0,1,1,1954.TA.2-T4-sj2-1.31.R
2230221,2229221,180,50820,50640,0,0,0,0,0,1,1,1954.TA.2-T4-sj2-1.31.R
2229221,2228131,180,51000,50820,0,0,0,0,0,1,1,1954.TA.2-T4-sj2-1.31.R
2228131,2227101,120,51120,51000,0,0,0,0,0,1,1,1954.TA.2-T4-sj2-1.31.R
2227101,2232271,120,51240,51120,0,0,0,0,0,1,1,1954.TA.2-T4-sj2-1.31.R
2232271,2232291,240,51480,51240,0,0,0,0,0,1,1,1954.TA.2-T4-sj2-1.31.R
2232291,2223291,420,51960,51540,0,0,0,0,0,1,1,1954.TA.2-T4-sj2-1.31.R
2223291,2220363,180,52140,51960,0,0,0,0,0,1,1,1954.TA.2-T4-sj2-1.31.R
2220363,2217193,240,52440,52200,0,0,0,0,0,1,1,1954.TA.2-T4-sj2-1.31.R
2217193,2216174,120,52560,52440,0,0,0,0,0,1,1,1954.TA.2-T4-sj2-1.31.R
2216174,2205113,240,52800,52560,0,0,0,0,0,1,1,1954.TA.2-T4-sj2-1.31.R
2205113,204475,240,53040,52800,0,0,0,0,0,1,1,1954.TA.2-T4-sj2-1.31.R
204475,2015141,360,53400,53040,0,0,0,0,0,1,1,1954.TA.2-T4-sj2-1.31.R
2015141,2000344,120,53520,53400,0,0,0,0,0,1,1,1954.TA.2-T4-sj2-1.31.R
2000344,2000395,60,53640,53580,0,0,0,0,0,1,1,1954.TA.2-T4-sj2-1.31.R
2000395,2000362,120,53820,53700,0,0,0,0,0,1,1,1954.TA.2-T4-sj2-1.31.R
2000362,201172,120,54000,53880,0,0,0,0,0,1,1,1954.TA.2-T4-sj2-1.31.R
201172,202762,120,54180,54060,0,0,0,0,0,1,1,1954.TA.2-T4-sj2-1.31.R
202762,202291,180,54360,54180,0,0,0,0,0,1,1,1954.TA.2-T4-sj2-1.31.R
2000333,2015132,180,37560,37380,1,1,1,1,1,0,0,1955.TA.2-SCO-sj2-1.96.H
2015132,2205114,540,38100,37560,1,1,1,1,1,0,0,1955.TA.2-SCO-sj2-1.96.H
2205114,2220364,480,38580,38100,1,1,1,1,1,0,0,1955.TA.2-SCO-sj2-1.96.H
2220364,2232292,600,39240,38640,1,1,1,1,1,0,0,1955.TA.2-SCO-sj2-1.96.H
2232292,2508162,1200,40500,39300,1,1,1,1,1,0,0,1955.TA.2-SCO-sj2-1.96.H
2508162,2515142,1440,41940,40500,1,1,1,1,1,0,0,1955.TA.2-SCO-sj2-1.96.H
2515142,2500392,540,42480,41940,1,1,1,1,1,0,0,1955.TA.2-SCO-sj2-1.96.H
2500392,2500402,180,42660,42480,1,1,1,1,1,0,0,1955.TA.2-SCO-sj2-1.96.H
2500402,2500372,120,42900,42780,1,1,1,1,1,0,0,1955.TA.2-SCO-sj2-1.96.H
2500372,2526171,300,43200,42900,1,1,1,1,1,0,0,1955.TA.2-SCO-sj2-1.96.H
2526171,2530232,360,43560,43200,1,1,1,1,1,0,0,1955.TA.2-SCO-sj2-1.96.H
2530232,2527162,420,43980,43560,1,1,1,1,1,0,0,1955.TA.2-SCO-sj2-1.96.H
2527162,2529201,180,44400,44220,1,1,1,1,1,0,0,1955.TA.2-SCO-sj2-1.96.H
2529201,2529220,240,44640,44400,1,1,1,1,1,0,0,1955.TA.2-SCO-sj2-1.96.H
2529220,2533221,300,44940,44640,1,1,1,1,1,0,0,1955.TA.2-SCO-sj2-1.96.H
2533221,2533201,300,45240,44940,1,1,1,1,1,0,0,1955.TA.2-SCO-sj2-1.96.H
